NAGTargetsNonDemocracy x OppositionSizeNorm = 0.00349044846701825,-18.58*** (0.5352),-24.10*** (0.5855)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.00726882453395998,-2.607*** (0.7587),-3.322*** (0.7947)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.00953585017412501,-2.004* (0.7871),-2.489** (0.8224)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0102915253875134,-19.94*** (0.3766),-25.82*** (0.5114)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.01180287581429,-20.25*** (0.2824),-25.71*** (0.5043)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0133142262410667,-19.37*** (0.3711),-24.81*** (0.5862)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0178482775213968,-3.771*** (1.065),-3.161*** (0.8267)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0186039527347851,-19.54*** (0.4256),-23.90*** (0.5687)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0208709783749502,-19.65*** (0.3702),-23.89*** (0.4833)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0238936792285035,-20.44*** (0.2881),-24.66*** (0.6339)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0269163800820569,-4.133*** (1.076),-4.527*** (1.085)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0284277305088336,-17.81*** (0.5858),-21.96*** (0.5694)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.029183405722222,-17.87*** (0.5649),-21.86*** (0.5631)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0299390809356103,-17.65*** (0.6165),-21.82*** (0.5837)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.031450431362387,-20.01*** (0.4040),-26.22*** (0.5323)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0329617817891637,-19.97*** (0.3234),-25.85*** (0.4960)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.033717457002552,-19.20*** (0.4107),-23.51*** (0.5251)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0352288074293287,-2.296** (0.8110),-2.908*** (0.7973)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0367401578561054,-19.99*** (0.2820),-25.97*** (0.5938)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0382515082828821,-20.28*** (0.2757),-24.29*** (0.6277)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0420298843498238,-19.18*** (0.4239),-24.40*** (0.4882)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0427855595632121,-19.48*** (0.4189),-23.85*** (0.5647)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0435412347766005,-20.39*** (0.2787),-25.11*** (0.6040)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0450525852033772,-3.793*** (0.8044),-4.519*** (0.8401)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0458082604167655,-19.79*** (0.3738),-26.13*** (0.4859)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0473196108435422,-20.43*** (0.2816),-26.52*** (0.4501)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0495866364837072,-19.68*** (0.3245),-23.98*** (0.4701)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0503423116970955,-2.710** (1.001),-3.450*** (0.9566)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0518536621238722,-2.676*** (0.7757),-3.337*** (0.8288)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0541206877640373,-19.59*** (0.3354),-25.98*** (0.5028)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0571433886175906,-2.100* (1.030),-2.548** (0.9594)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0616774398979207,-2.561*** (0.6585),-3.257*** (0.6731)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0631887903246974,-19.97*** (0.3906),-25.66*** (0.5203)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0654558159648624,-19.50*** (0.3908),-25.86*** (0.5408)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0669671663916391,-19.95*** (0.3524),-24.16*** (0.4508)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0692341920318041,-3.089*** (0.7780),-3.772*** (0.8819)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0699898672451925,-1.890* (0.8234),-2.377** (0.8143)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0707455424585808,-17.89*** (0.5608),-21.90*** (0.5594)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0722568928853575,-19.29*** (0.3487),-24.01*** (0.7944)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0730125680987459,-20.08*** (0.3840),-24.35*** (0.4850)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0752795937389109,-19.62*** (0.3631),-24.87*** (0.4436)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0767909441656876,-1.194** (0.4584),-1.621** (0.5409)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0783022945924643,-3.600*** (0.6520),-4.332*** (0.7003)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0790579698058526,-4.119*** (0.6681),-4.846*** (0.7071)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.084347696299571,-3.358*** (0.9756),-3.972*** (0.9065)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0858590467263477,-2.278* (1.078),-2.749* (1.109)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0891336393176972,-19.91*** (0.3067),-24.33*** (0.4959)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0896374227932894,-3.040** (1.062),-3.549** (1.113)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0919044484334545,-3.645*** (1.043),-4.614*** (1.147)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.0979498501405612,-3.051*** (0.6591),-3.830*** (0.7077)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.101728226207503,-18.27*** (0.5987),-22.25*** (0.6075)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.104750927061056,-1.423 (1.089),-1.704 (1.076)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.106262277487833,-19.39*** (0.3810),-26.34*** (0.6024)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.109284978341386,-4.469*** (1.037),-4.956*** (1.036)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.11230767919494,-18.79*** (0.4980),-23.54*** (0.6121)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.114574704835105,-19.35*** (0.4101),-23.73*** (0.5729)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.117597405688658,-5.385*** (1.042),-6.230*** (1.085)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.118353080902046,-20.19*** (0.3024),-25.69*** (0.5267)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.1213757817556,-5.183*** (1.103),-5.660*** (1.112)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.125154157822542,-4.246*** (1.050),-4.875*** (1.103)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.126665508249318,-19.13*** (0.4466),-24.78*** (0.5080)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.128932533889483,-19.05*** (0.4120),-26.04*** (0.4994)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.129688209102872,-20.18*** (0.2944),-24.40*** (0.5957)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.133466585169813,-18.40*** (0.5598),-23.40*** (0.5775)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.134222260383202,-2.317* (1.078),-2.788* (1.109)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.13497793559659,-19.34*** (0.3809),-25.51*** (0.5289)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.136489286023367,-18.69*** (0.5006),-23.86*** (0.5535)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.138000636450143,-19.96*** (0.3001),-24.39*** (0.4514)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.138756311663532,-3.407*** (0.7765),-4.177*** (0.8070)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.142534687730473,-19.58*** (0.4131),-24.83*** (0.4922)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.14404603815725,-3.026*** (0.7683),-3.908*** (0.8945)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.145305496846231,-19.88*** (0.3067),-24.30*** (0.4979)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.150091439864357,-20.09*** (0.3732),-24.18*** (0.4688)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.150847115077745,-19.39*** (0.3840),-25.97*** (0.4849)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.151602790291134,-3.536*** (0.7985),-4.550*** (0.9032)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.15311414071791,-20.23*** (0.3061),-24.73*** (0.5271)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.153869815931299,-19.23*** (0.4129),-24.68*** (0.5057)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.156136841571464,-18.88*** (0.4421),-22.40*** (0.5042)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.156892516784852,-19.45*** (0.3819),-23.33*** (0.5887)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.160670892851794,-19.98*** (0.3483),-25.76*** (0.9131)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.161426568065182,-2.021* (0.9948),-2.691** (0.9100)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.16218224327857,-17.93*** (0.6514),-24.13*** (0.6350)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.164449268918735,-2.858** (1.053),-3.617** (1.255)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.165204944132124,-19.41*** (0.3477),-25.83*** (0.4981)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.167471969772289,-19.74*** (0.3186),-24.44*** (0.4848)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.168227644985677,-20.68*** (0.3071),-24.65*** (0.4686)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.170494670625842,-4.611*** (1.048),-5.176*** (1.081)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.176540072332949,-20.04*** (0.3025),-23.87*** (0.4493)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.177295747546337,-1.125** (0.4337),-1.771*** (0.5348)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.178051422759726,-2.724*** (0.6364),-3.333*** (0.6945)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.181829798826667,-2.537** (0.7931),-3.078*** (0.8398)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.183341149253444,-2.230* (1.014),-2.726** (0.9866)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.186363850106997,-20.30*** (0.2787),-25.36*** (0.6125)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.189386550960551,-1.666** (0.5218),-2.191*** (0.6037)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.190897901387327,-19.67*** (0.3007),-23.64*** (0.4459)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.191653576600716,-19.30*** (0.4007),-23.94*** (0.6536)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.193164927027492,-2.160*** (0.6333),-2.863*** (0.6732)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.194676277454269,-17.78*** (0.5778),-23.80*** (0.5645)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.196187627881046,-19.34*** (0.3537),-23.42*** (0.7946)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.197698978307823,-3.990*** (1.046),-4.587*** (1.092)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.199210328734599,-2.200* (0.9020),-2.695** (0.9451)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.199966003947988,-19.12*** (0.4053),-23.97*** (0.4970)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.200721679161376,-1.619** (0.5295),-2.313*** (0.5789)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.201477354374764,-19.82*** (0.3073),-24.23*** (0.5011)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.202233029588153,-2.307*** (0.5215),-3.287*** (0.6580)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.207522756081871,-3.630*** (1.024),-4.370*** (1.046)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.208278431295259,-3.321*** (0.9057),-3.847*** (0.8030)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.209789781722036,-2.648*** (0.5150),-3.305*** (0.6050)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.212056807362201,-4.222*** (1.056),-4.907*** (1.120)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.212812482575589,-20.75*** (0.2829),-25.72*** (0.4692)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.220369234709473,-2.160*** (0.5595),-2.898*** (0.6252)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.224903285989803,-20.03*** (0.3676),-23.62*** (0.4621)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.227170311629968,-18.92*** (0.4750),-23.84*** (0.5334)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.23094868769691,-3.263** (1.057),-4.082** (1.243)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.231704362910298,-1.387** (0.5336),-1.969** (0.6013)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.232460038123686,-19.46*** (0.3585),-23.69*** (0.5924)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.233971388550463,-3.544*** (0.8284),-4.399*** (0.9406)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.234727063763851,-2.695* (1.077),-3.198** (1.121)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.24001679025757,-4.017*** (1.040),-4.779*** (1.082)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.240772465470958,-1.924*** (0.4718),-2.614*** (0.5611)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.241528140684346,-20.08*** (0.3616),-24.28*** (0.4572)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.242283815897735,-19.15*** (0.4280),-23.13*** (0.4907)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.245306516751288,-5.794*** (1.380),-3.743* (1.837)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.249840568031618,-19.14*** (0.4229),-23.63*** (0.5127)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.254374619311948,-20.67*** (0.3266),-25.63*** (0.4743)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.255130294525337,-2.891** (1.025),-3.483*** (0.9971)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.256641644952113,-2.152* (1.018),-2.651** (0.9894)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.26268704665922,-2.597** (0.8118),-3.442*** (1.011)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.263442721872608,-4.052*** (1.073),-4.594*** (1.110)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.26722109793955,-5.333*** (1.048),-6.076*** (1.091)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.269488123579715,-20.41*** (0.2877),-24.88*** (0.5728)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.270243798793104,-3.366*** (0.7520),-4.196*** (0.8365)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.27175514921988,-2.912** (1.043),-3.740** (1.243)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.272510824433269,-19.25*** (0.3638),-25.67*** (0.7824)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.274022174860045,-4.052*** (1.056),-4.801*** (1.102)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.277800550926987,-18.83*** (0.4976),-22.94*** (0.6106)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.280067576567152,-19.80*** (0.3383),-25.31*** (0.6428)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.28082325178054,-1.743** (0.6280),-2.348*** (0.6359)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.281578926993929,-3.201*** (0.7636),-4.005*** (0.8152)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.28535730306087,-3.065*** (0.6788),-3.821*** (0.7167)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.2898913543412,-19.81*** (0.2964),-24.48*** (0.8382)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.290647029554589,-3.532*** (0.7372),-4.183*** (0.7781)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.291402704767977,-1.707. (0.8905),-2.457** (0.7859)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.292158379981365,-1.817* (0.7057),-2.304** (0.7611)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.295181080834919,-2.832*** (0.7763),-3.498*** (0.9263)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.295936756048307,-3.947*** (1.088),-4.891*** (1.143)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.300470807328637,-2.365*** (0.6069),-2.819*** (0.6436)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.301226482542026,-19.17*** (0.4380),-23.85*** (0.5031)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.303493508182191,-2.928** (1.016),-3.603*** (0.9827)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.307271884249132,-2.961** (0.9912),-3.746*** (0.9359)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.308027559462521,-19.19*** (0.4147),-24.35*** (0.5109)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.308783234675909,-18.75*** (0.4280),-25.72*** (0.4902)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.311050260316074,-1.743* (0.7943),-2.212** (0.8173)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.311805935529462,-19.88*** (0.2827),-24.56*** (0.8411)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.312561610742851,-3.623*** (0.7782),-4.269*** (0.8580)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.313317285956239,-19.33*** (0.4185),-23.72*** (0.5754)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.314828636383016,-18.78*** (0.4939),-24.51*** (0.5487)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.317095662023181,-17.28*** (0.7017),-21.48*** (0.6533)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.317851337236569,-2.988** (1.016),-3.660*** (0.9824)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.319362687663346,-20.38*** (0.2978),-24.29*** (0.4683)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.320874038090122,-3.348** (1.068),-4.143** (1.282)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.321629713303511,-20.16*** (0.3277),-25.54*** (0.4452)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.322385388516899,-2.577*** (0.6370),-3.416*** (0.7228)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.325408089370453,-5.283*** (1.524),-4.371 (7.389)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.328430790224006,-2.426** (0.7917),-3.006*** (0.8417)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.329942140650783,-2.357*** (0.5649),-3.358*** (0.6547)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.330697815864171,-2.387*** (0.5834),-3.216*** (0.7325)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.334476191931113,-1.891*** (0.4861),-2.568*** (0.5807)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.335987542357889,-19.81*** (0.3485),-24.34*** (0.4470)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.338254567998054,-2.049*** (0.5342),-2.795*** (0.5903)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.340521593638219,-19.39*** (0.3778),-23.46*** (0.5313)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.341277268851608,-18.50*** (0.5106),-22.36*** (0.5724)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.342788619278384,-20.29*** (0.2945),-26.66*** (0.5023)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.344299969705161,-18.81*** (0.4886),-23.04*** (0.5536)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.345811320131938,-19.29*** (0.4167),-23.59*** (0.5266)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.346566995345326,-2.933** (0.9900),-3.716*** (0.9332)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.347322670558715,-2.402* (1.058),-2.970** (1.133)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.348078345772103,-20.06*** (0.3560),-24.79*** (0.9028)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.351101046625656,-3.380** (1.058),-4.170*** (1.229)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.352612397052433,-19.80*** (0.3409),-25.48*** (0.5151)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.353368072265821,-2.842*** (0.8098),-3.549*** (0.8155)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.35412374747921,-19.93*** (0.3471),-24.15*** (0.4486)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.357146448332763,-2.717*** (0.5515),-3.503*** (0.6159)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.359413473972928,-20.79*** (0.2877),-24.76*** (0.4704)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.360924824399705,-2.099*** (0.6050),-2.666*** (0.6716)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.363947525253258,-2.776** (1.031),-3.260** (1.005)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.365458875680035,-2.643*** (0.5933),-3.248*** (0.6456)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.366214550893423,-1.329. (0.6803),-1.830** (0.6966)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.366970226106811,-19.42*** (0.3617),-23.65*** (0.5925)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.373015627813918,-2.559*** (0.5781),-3.337*** (0.6555)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.377549679094248,-2.880*** (0.5877),-3.660*** (0.6692)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.379816704734413,-3.255*** (0.8187),-4.149*** (0.9293)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.38132805516119,-4.301*** (1.036),-4.885*** (1.037)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.383595080801355,-19.78*** (0.3066),-23.76*** (0.4453)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.388129132081685,-2.892** (0.9875),-3.682*** (0.9310)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.389640482508462,-2.966*** (0.7697),-3.616*** (0.8335)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.391151832935238,-2.595*** (0.5494),-3.356*** (0.6320)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.391907508148627,-2.833*** (0.8045),-3.653*** (0.7771)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.392663183362015,-19.88*** (0.3087),-24.98*** (0.7562)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.393418858575404,-2.408** (0.7911),-2.992*** (0.8425)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.394174533788792,-4.097*** (1.069),-4.779*** (1.094)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.395685884215568,-2.969** (1.016),-3.640*** (0.9823)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.400975610709287,-2.644** (0.9956),-3.373*** (0.9485)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.40853236284317,-1.747** (0.6438),-2.281*** (0.6609)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.409288038056559,-1.770. (1.051),-2.236* (1.090)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.410043713269947,-20.56*** (0.3006),-24.79*** (0.6240)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.410799388483335,-2.956*** (0.6145),-3.784*** (0.6713)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.411555063696724,-6.264*** (1.645),-3.816 (3.885)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.412310738910112,-3.263** (1.028),-4.003*** (1.065)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.414577764550277,-2.647** (0.9500),-3.158** (0.9672)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.416089114977054,-20.25*** (0.3107),-24.68*** (0.5041)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.419867491043996,-17.39*** (0.6852),-21.56*** (0.6488)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.420623166257384,-2.077* (1.048),-2.630** (1.013)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.421378841470772,-2.514*** (0.5510),-3.299*** (0.6324)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.422890191897549,-19.34*** (0.4129),-23.73*** (0.5740)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.424401542324326,-2.968** (0.9949),-3.737*** (0.9376)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.425157217537714,-18.95*** (0.4741),-23.18*** (0.5151)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.425912892751102,-2.865** (0.9841),-3.672*** (0.9305)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.426668567964491,-2.022*** (0.5027),-2.781*** (0.5875)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.427424243177879,-3.448*** (0.7848),-4.146*** (0.9056)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.428179918391267,-4.214*** (1.054),-5.044*** (1.127)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.429691268818044,-4.757*** (1.051),-5.409*** (1.098)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.431958294458209,-19.23*** (0.4239),-25.37*** (0.4989)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.432713969671597,-2.876** (1.043),-3.698** (1.243)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.437248020951927,-20.01*** (0.3642),-23.61*** (0.4585)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.438759371378704,-4.255*** (0.5865),-4.912*** (0.6537)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.440270721805481,-19.42*** (0.3590),-24.84*** (0.8775)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.443293422659034,-19.13*** (0.4198),-23.39*** (0.4970)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.444049097872423,-20.02*** (0.3443),-24.76*** (0.8974)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.445560448299199,-1.817* (0.7750),-2.321** (0.7630)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.446316123512587,-3.632*** (1.068),-4.144*** (1.061)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.447071798725976,-2.409** (0.8305),-3.030** (1.048)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.447827473939364,-19.99*** (0.3114),-26.05*** (0.9129)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.451605850006306,-19.80*** (0.3372),-23.78*** (0.6124)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.453117200433083,-18.68*** (0.4283),-22.16*** (0.4811)
